COD_INCISO,COD_CAPITULO,COD_PARTIDA,COD_SUBPARTIDA,DESCRIPCIÓN,DAI,ITBMS,ISC,ICCDP,CAPITULO_NOMBRE
293296000000,29,2932,293296,- - Carbofurano (carbofurán) (ISO) (CAS 1563 66 2),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293299000000,29,2932,293299,- - Los demás,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293311000000,29,2933,293311,- - Fenazona (antipirina) y sus derivados,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293319000000,29,2933,293319,- - Los demás,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293321000000,29,2933,293321,- - Hidantoína y sus derivados,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293329000000,29,2933,293329,- - Los demás,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293331000000,29,2933,293331,- - Piridina y sus sales,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293332000000,29,2933,293332,- - Piperidina y sus sales,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293334000000,29,2933,293334,- - Los demás fentanilos y sus derivados,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293335000000,29,2933,293335,- - Quinuclidin-3-ol (CAS 1619-34-7),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293336000000,29,2933,293336,- - 4-Anilino-N-fenetilpiperidina (ANPP) (CAS 21409-26-7),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293337000000,29,2933,293337,- - N-Fenetil-4-piperidona (NPP) (CAS 39742-60-4),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293339100000,29,2933,293339,- - - Ácido isonicotínico y sus derivados,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293339900000,29,2933,293339,- - - Los demás,6,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293341000000,29,2933,293341,- - Levorfanol (DCI) y sus sales,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293349000000,29,2933,293349,- - Los demás,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293352000000,29,2933,293352,- - Malonilurea (ácido barbitúrico) y sus sales,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293354000000,29,2933,293354,- - Los demás derivados de la malonilurea (ácido barbitúrico); sales de estos productos,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293355000000,29,2933,293355,"- -Loprazolam (DCI), meclocualona (DCI), metacualona (DCI) y zipeprol (DCI); sales de estos productos0",7,0.0,0.0,2933.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293361000000,29,2933,293361,- - Melamina,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293369000000,29,2933,293369,- - Los demás,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293371000000,29,2933,293371,- - 6-Hexanolactama (epsilón-caprolactama),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293372000000,29,2933,293372,- - Clobazam (DCI) y metiprilona (DCI),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293379000000,29,2933,293379,- - Las demás lactamas,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293392000000,29,2933,293392,- - Azinfos-metil (ISO) (CAS 86-50-0),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293399000000,29,2933,293399,- - Los demás,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293410000000,29,2934,293410,"-Compuestos cuya estructura contenga uno o más ciclos tiazol (incluso hidrogenado), sin condensar0",7,0.0,0.0,2934.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293492000000,29,2934,293492,- - Los demás fentanilos y sus derivados,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293499100000,29,2934,293499,- - - Sultonas y sultamas,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293499200000,29,2934,293499,- - - Anhídrido isatóico,6,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293499900000,29,2934,293499,- - - Los demás,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293510000000,29,2935,293510,- N-Metilperfluorooctano sulfonamida (CAS 31506-32-8),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293520000000,29,2935,293520,- N-Etilperfluorooctano sulfonamida (CAS 4151-50-2),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293530000000,29,2935,293530,- N-Etil-N-(2-hidroxietil) perfluorooctano sulfonamida                       (CAS 1691-99-2),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293540000000,29,2935,293540,- N-(2-Hidroxietil)-N-metilperfluorooctano sulfonamida                   (CAS 24448-09-7),0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293550000000,29,2935,293550,- Las demás perfluorooctano sulfonamidas,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293590000000,29,2935,293590,- Las demás,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293621100000,29,2936,293621,- - - Palmitato de retinilo,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293621900000,29,2936,293621,- - - Otros,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293625000000,29,2936,293625,- -Vitamina B ₆ y sus derivados0,0,0.0,0.0,2936.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293627000000,29,2936,293627,- - Vitamina C y sus derivados,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293628000000,29,2936,293628,- - Vitamina E y sus derivados,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293629000000,29,2936,293629,- - Las demás vitaminas y sus  derivados,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293690100000,29,2936,293690,- - Provitaminas sin mezclar,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293690100000,29,2936,293690,- - Provitaminas sin mezclar,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293690900000,29,2936,293690,- - Otros,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293711000000,29,2937,293711,"- - Somatotropina, sus derivados y análogos estructurales",0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293712000000,29,2937,293712,- - Insulina y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293719100000,29,2937,293719,- - - Hormonas del lóbulo anterior de la hipófisis y similares o sus derivados,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293719900000,29,2937,293719,- - - Los demás,5,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293721000000,29,2937,293721,"- - Cortisona, hidrocortisona, prednisona (dehidrocortisona) y prednisolona (dehidrohidrocortisona)",0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293722000000,29,2937,293722,- - Derivados halogenados de las hormonas corticosteroides,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293723000000,29,2937,293723,- - Estrógenos y progestógenos,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293729000000,29,2937,293729,- - Los demás,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293750000000,29,2937,293750,"- Prostaglandinas, tromboxanos y leucotrienos, sus derivados y análogos estructurales",0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293790110000,29,2937,293790,- - - Epinefrina (adrenalina),0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293790190000,29,2937,293790,- - - Los demás,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293790200000,29,2937,293790,- - Derivados de los aminoácidos,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293790900000,29,2937,293790,- - Otros,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293810000000,29,2938,293810,- Rutósido (rutina) y sus derivados,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293890000000,29,2938,293890,- Los demás,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293911100000,29,2939,293911,- - - Morfina,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293911200000,29,2939,293911,- - - Hidromorfona (Dihidromorfinona),0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293911300000,29,2939,293911,- - - Heroína (Diacetilmorfina),0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293911900000,29,2939,293911,- - - Los demás,5,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293919000000,29,2939,293919,- - Los demás,5,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293920100000,29,2939,293920,- - Quinina y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293920900000,29,2939,293920,- - Otros,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293930000000,29,2939,293930,- Cafeína y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293941000000,29,2939,293941,- - Efedrina y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293942000000,29,2939,293942,- - Seudoefedrina (DCI) y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293943000000,29,2939,293943,- - Catina (DCI) y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293944000000,29,2939,293944,- - Norefedrina y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293945000000,29,2939,293945,"- - Levometanfetamina, metanfetamina (DCI), racemato de metanfetamina, y sus sales",0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293949000000,29,2939,293949,- - Los demás,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293951000000,29,2939,293951,- - Fenetilina (DCI) y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293959000000,29,2939,293959,- - Los demás,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293961000000,29,2939,293961,- - Ergometrina (DCI) y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293962000000,29,2939,293962,- - Ergotamina (DCI) y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293963000000,29,2939,293963,- - Ácido lisérgico y sus sales,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293969100000,29,2939,293969,- - - LSD (dietilamina de ácido lisérgico),0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293969900000,29,2939,293969,- - - Los demás,5,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293972000010,29,2939,293972,"- - - Cocaína, sales, ésteres y demás derivados de estos productos",5,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293972000020,29,2939,293972,"- - - Ecgonina, sales, ésteres y demás derivados de estos productos",0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293979000010,29,2939,293979,"- - - Emetina, sus sales y derivados",5,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293979000090,29,2939,293979,- - - Los demás,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
293980000000,29,2939,293980,- Los demás,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
294110000000,29,2941,294110,- Penicilinas y sus derivados con la estructura del ácido penicilánico; sales de estos productos,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
294120000000,29,2941,294120,- Estreptomicinas y sus derivados; sales de estos productos,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
294130000000,29,2941,294130,- Tetraciclinas y sus derivados; sales de estos productos,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
294140000000,29,2941,294140,- Cloranfenicol y sus derivados; sales de estos productos,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
294150000000,29,2941,294150,- Eritromicina y sus derivados; sales de estos productos,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
294190000000,29,2941,294190,- Los demás,0,0.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
294200000000,29,2942,294200,Los demás compuestos orgánicos.,0,7.0,0.0,0.0,"(partidas 29.01 a 29.35, 29.40 y 29.42))."
300120000000,30,3001,300120,- Extractos de glándulas o de otros órganos o de sus secreciones,0,0.0,0.0,0.0,Productos   farmacéuticos
300190100000,30,3001,300190,"- - Huesos, órganos y tejidos humanos, para injertos o trasplantes",0,0.0,0.0,0.0,Productos   farmacéuticos
300190200000,30,3001,300190,"- - Glándulas y demás órganos, desecados, incluso pulverizados",0,0.0,0.0,0.0,Productos   farmacéuticos
300190900000,30,3001,300190,- - Otras,0,0.0,0.0,0.0,Productos   farmacéuticos
300212100000,30,3002,300212,"- - - Antisueros ofídicos, excepto de cobra y de coral",0,0.0,0.0,0.0,Productos   farmacéuticos
300212900000,30,3002,300212,- - - Otros,0,0.0,0.0,0.0,Productos   farmacéuticos
300213000000,30,3002,300213,"- - Productos inmunológicos sin mezclar, sin dosificar ni acondicionar para la venta al por menor",0,0.0,0.0,0.0,Productos   farmacéuticos
300214000000,30,3002,300214,"- - Productos inmunológicos mezclados, sin dosificar ni acondicionar para la venta al por menor",0,0.0,0.0,0.0,Productos   farmacéuticos
300215000000,30,3002,300215,- - Productos inmunológicos dosificados o acondicionados para la venta al por menor,0,0.0,0.0,0.0,Productos   farmacéuticos
300241000000,30,3002,300241,- - Vacunas para uso en medicina humana,0,0.0,0.0,0.0,Productos   farmacéuticos
300242000000,30,3002,300242,- - Vacunas para uso en medicina veterinaria,0,0.0,0.0,0.0,Productos   farmacéuticos
300249000000,30,3002,300249,- - Los demás,0,0.0,0.0,0.0,Productos   farmacéuticos
300251000000,30,3002,300251,- - Productos de terapia celular,0,0.0,0.0,0.0,Productos   farmacéuticos
300259000000,30,3002,300259,- - Los demás,0,0.0,0.0,0.0,Productos   farmacéuticos
300290100000,30,3002,300290,- - Saxitoxina (CAS 35523-89-8),0,0.0,0.0,0.0,Productos   farmacéuticos
300290200000,30,3002,300290,- - Ricina (CAS 9009-86-3),0,0.0,0.0,0.0,Productos   farmacéuticos
300290900000,30,3002,300290,- - Otros,0,0.0,0.0,0.0,Productos   farmacéuticos
300310100000,30,3003,300310,- - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300310200000,30,3003,300310,- - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300320100000,30,3003,300320,- - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300320200000,30,3003,300320,- - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300331000000,30,3003,300331,- - Que contengan insulina,0,0.0,0.0,0.0,Productos   farmacéuticos
300339100000,30,3003,300339,- - - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300339200000,30,3003,300339,- - - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300341100000,30,3003,300341,- - - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300341200000,30,3003,300341,- - - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300341200000,30,3003,300341,- - - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300342100000,30,3003,300342,- - - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300342200000,30,3003,300342,- - - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300343100000,30,3003,300343,- - - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300343200000,30,3003,300343,- - - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300349100000,30,3003,300349,- - - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300349200000,30,3003,300349,- - - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300390110000,30,3003,300390,- - - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300390120000,30,3003,300390,- - - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300390210000,30,3003,300390,- - - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300390220000,30,3003,300390,- - - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300390910000,30,3003,300390,- - - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300390920000,30,3003,300390,- - - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300410100000,30,3004,300410,- - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300410200000,30,3004,300410,- - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300420100000,30,3004,300420,- - Para uso humano,0,0.0,0.0,0.0,Productos   farmacéuticos
300420200000,30,3004,300420,- - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300431000000,30,3004,300431,- - Que contengan insulina,0,0.0,0.0,0.0,Productos   farmacéuticos
300432100010,30,3004,300432,- - - - Antiinflamatorios a base de prednisona,0,0.0,0.0,0.0,Productos   farmacéuticos
300432100090,30,3004,300432,- - - - Los demás,0,0.0,0.0,0.0,Productos   farmacéuticos
300432200000,30,3004,300432,- - - Para uso veterinario,0,0.0,0.0,0.0,Productos   farmacéuticos
300439100010,30,3004,300439,- - - - Antidiabéticos a base de hormonas,0,0.0,0.0,0.0,Productos   farmacéuticos
