FECHA_IMPORTACION_EXPORTACION,IMPORTADOR_EXPORTADOR,PAIS_DE_PROCEDENCIA_DESTINO,COD_INCISO,COD_CAPITULO,COD_PARTIDA,COD_SUBPARTIDA,CATEGORIA,DESCRIPCIÓN,PUNTO_ENTRADA_PAIS,PRECIO_UNIDAD,CANTIDAD,UNIDAD,PESO_NETO,PESO_BRUTO,VALOR_FOB,VALOR_FLETE,VALOR_SEGURO,VALOR_CIF,IMPUESTO_IMPORTACION,ITBMS,IMP_PROTECCION_PETROLEO,IMPUESTOS_ISC,TOTAL_A_PAGAR,MODO_TRANSPORTE,source_file,descripcion_oficial,CAPITULO_NOMBRE,tarifa_oficial,categoria_agricola,tipo_producto
2020-03-17 00:00:00,CERRO PUNTA S A,"HOLANDA, NEDERLAND",60313000000,6,3,13,Orquídeas,CYMBIDIUM,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0,30.0,UN,20.76,20.76,199.5,109.65,2.0,311.15,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Orquídeas,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Orquídeas
2020-03-24 00:00:00,RESUSA  S A,ESTADOS UNIDOS DE NORTEAMERICA,1209910000,12,9,91,Semillas de hortalizas,SEMILLA DE LECHUGA   LOTE 5 650 432 - 1200 SOBRES /,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0,1200.0,PK,48.5,48.5,27902.55,799.26,279.03,28980.84,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,,,,Otros Agrícolas,SEMILLA DE LECHUGA   LOTE 5 650 432 - 1200 SOBRES /
2020-02-27 00:00:00,FLORES DEL ISTMO S A,COLOMBIA,60319990000,6,3,19,Los demás,GIRASOL,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.11684210526315789,190.0,UN,58.0,58.0,95.0,52.07,0.95,148.02,22.2,0.0,0.0,0.0,22.2,,IMP_2020_1.xlsx,- - - - Los demás,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-03-19 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,91099900000,9,10,99,Otras,ESPECIAS PARA CONDIMENTAR,"PUERTO DE MANZANILLO, COLON",0.0,74.0,CS,153.59,153.59,1006.21,42.57,4.2,1052.98,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Otras,"Café, té, yerba mate y especias",10,"Café, Té, Especias",- - - Otras
2020-03-26 00:00:00,AGENCIAS FEDURO S A,ESTADOS UNIDOS DE NORTEAMERICA,71022000000,7,10,22,"Judías (porotos, alubias, frijoles, fréjoles)* (Vigna spp. Phaseolus spp.)",HABICHUELAS CONGELADAS,"PUERTO DE MANZANILLO, COLON",0.0,39.0,CS,191.1,208.7,744.08,80.04,1.59,825.71,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"- - Frijoles (judías, porotos, alubias, fréjoles)* (Vigna spp., Phaseolus spp.)","Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,"- - Frijoles (judías, porotos, alubias, fréjoles)* (Vigna spp., Phaseolus spp.)"
2020-02-28 00:00:00,FERNANDO CHONG LOO,ESTADOS UNIDOS DE NORTEAMERICA,91099900000,9,10,99,Otras,SEMILLA DE ENELDO,"PUERTO DE MANZANILLO, COLON",0.0,60.0,CS,41.0,50.0,414.0,3.76,4.14,421.9,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Otras,"Café, té, yerba mate y especias",10,"Café, Té, Especias",- - - Otras
2020-03-13 00:00:00,IMPORTADORA Y EXP HERMANOS GAGO S A,ESTADOS UNIDOS DE NORTEAMERICA,70190000000,7,1,90,Las demás,PAPAS FRESCAS,PSA PANAMA INTERNATIONAL TERMINAL,0.0,1050.0,CS,23813.84,24766.0,14453.51,3384.0,12.49,17850.0,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Las demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",81,Vegetales,- Las demás
2020-03-16 00:00:00,IMPORTADOR Y EXPORTADOR L. S.A,CANADA,71340000000,7,13,40,Lentejas,Lentejas,PSA PANAMA INTERNATIONAL TERMINAL,0.0,578.0,BG,26283.0,26283.0,15895.5,1545.0,158.95,17599.45,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Lentejas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- Lentejas
2020-03-18 00:00:00,"INMOBILIARIA DON ANTONIO S,A.",CHILE,80930000000,8,9,30,"Melocotones (duraznos)*, incluidos los griñones y nectarinas",DURAZNOS FRESCOS,"PUERTO DE MANZANILLO, COLON",0.94,1.0,CS,7.59,10.41,44.6,2.4,0.07,47.07,0.94,0.0,0.0,0.0,0.94,,IMP_2020_1.xlsx,"- Melocotones (duraznos)*, incluidos los griñones y nectarinas",Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,2,Frutas y Nueces,"- Melocotones (duraznos)*, incluidos los griñones y nectarinas"
2020-03-18 00:00:00,"INMOBILIARIA DON ANTONIO S,A.",ESTADOS UNIDOS DE NORTEAMERICA,70610000010,7,6,10,Únicamente zanahorias,ZANAHORIAS FRESCAS,"PUERTO DE MANZANILLO, COLON",0.5824,50.0,CS,1088.62,1106.19,1683.49,255.09,2.51,1941.09,29.12,0.0,0.0,0.0,29.12,,IMP_2020_1.xlsx,- - Únicamente zanahorias,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Únicamente zanahorias
2020-03-24 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,80232000000,8,2,32,Sin cáscara,16615/ NUECES,"PUERTO DE MANZANILLO, COLON",0.0,360.0,u,350.7,350.7,3050.79,32.7,0.61,3084.1,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Sin cáscara,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- - Sin cáscara
2020-03-03 00:00:00,FRESH FLORAL Y FRUIT SERVICES,COSTA RICA,60390900000,6,3,90,Otros,ASTER,"PASO CANOAS, CHIRIQUI",0.0,9.0,PK,178.71,178.71,456.3,63.23,3.43,522.96,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Otros,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-03-23 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,80232000000,8,2,32,Sin cáscara,16615 NUECES,"PUERTO DE MANZANILLO, COLON",0.0,360.0,u,345.54,345.54,3050.79,35.26,0.61,3086.66,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Sin cáscara,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- - Sin cáscara
2020-03-23 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,90230000000,9,2,30,"Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un contenido inferior o igual a 3 kg",33 BOLSITAS DE TE,"PUERTO DE MANZANILLO, COLON",0.0,36.0,u,45.06,45.06,307.33,4.38,0.06,311.77,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"-Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un","Café, té, yerba mate y especias",,"Café, Té, Especias","-Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un"
2020-03-18 00:00:00,FRUVERTROPIK  S A,COLOMBIA,70999900000,7,9,99,Los demás,CEBOLLIN FRESCO (CHIVES),"AEROPUERTO CARGA TOCUMEN, PANAMA",0.10429530201342281,149.0,CS,18.2,18.2,91.24,11.47,0.91,103.62,15.54,0.0,0.0,0.0,15.54,,IMP_2020_1.xlsx,- - - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - - Los demás
2020-03-24 00:00:00,INGENIEROS  DE  ALIMENTOS CONSULTORES,COSTA RICA,80390900000,8,3,90,Otros,BANANO PURE JOY 28G,"PASO CANOAS, CHIRIQUI",0.0,708.0,UN,20.0,24.0,70.8,29.49,0.71,101.0,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Otros,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Otros
2020-03-02 00:00:00,VEGETALES FRESQUITA PANAMA S.A,COSTA RICA,70519000000,7,5,19,Las demás,LECHUGA ICE BERG A GRANEL,"PASO CANOAS, CHIRIQUI",0.0,60.0,BE,545.4,575.4,1110.0,250.24,5.09,1365.33,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Las demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Las demás
2020-02-21 00:00:00,"LA MARQUETA D.F. VIP, S.A.","HOLANDA, NEDERLAND",60319990000,6,3,19,Los demás,"TUL, JAC. ECHEVE,","AEROPUERTO CARGA TOCUMEN, PANAMA",0.0,3610.0,UN,188.0,188.0,1320.0,208.03,13.2,1541.23,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - - Los demás,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-03-16 00:00:00,A TU SERVICIO PANAMA S.A,ARGENTINA,100590100000,10,5,90,Maíz tipo «pop» (Zea mays var. everta),MAIZ TIPO POP PARA PALOMITAS,"PUERTO DE BALBOA, PANAMA",0.0,25.4,ton,25500.0,25500.0,13495.62,1050.0,59.38,14605.0,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Maíz tipo «pop» (Zea mays everta),Cereales,0,Cereales,- - Maíz tipo «pop» (Zea mays everta)
2020-03-26 00:00:00,PROCESADORA MONTE AZUL  S  A,ESTADOS UNIDOS DE NORTEAMERICA,100630900000,10,6,30,Los demás,ARROZ PILADO EN BOLSAS DE 100 LIBRAS 27.35 X BOLSA,"PUERTO DE BALBOA, PANAMA",0.0,440.0,BG,19958.26,20002.27,10820.22,1049.0,164.78,12034.0,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Los demás,Cereales,90,Cereales,- - Los demás
2020-03-02 00:00:00,PRODUCTOS ALIMENTICIOS PASCUAL S A,MEXICO,90122000000,9,1,22,Descafeinado,CAFE TOSTADO Y MOLIDO DESCAFEINADO,PSA PANAMA INTERNATIONAL TERMINAL,44.961083333333335,120.0,CS,1500.0,1500.0,9654.82,321.41,15.12,9991.35,5395.33,0.0,0.0,0.0,5395.33,,IMP_2020_1.xlsx,- - Descafeinado,"Café, té, yerba mate y especias",30,"Café, Té, Especias",- - Descafeinado
2020-04-03 00:00:00,MERCALIMENTOS PANAMA S.A.,CANADA,71310900000,7,13,10,Los demás,ARVEJAS AMARILLAS,"PUERTO DE MANZANILLO, COLON",0.0,545.0,BG,24770.0,24770.0,8950.02,2658.21,134.25,11742.48,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- - Los demás
2020-04-13 00:00:00,HARINAS DEL ISTMO S A,ESTADOS UNIDOS DE NORTEAMERICA,100119000000,10,1,19,Los demás,TRIGO ROJO SUAVE DE INVIERNO SIN MOLER,"PUERTO DE BALBOA, PANAMA",0.0,3425272.0,Kg,3425272.0,3425272.0,783222.01,106183.43,7832.22,897237.66,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Los demás,Cereales,0,Cereales,- - Los demás
2020-04-22 00:00:00,SURTITROPIK SA,COLOMBIA,81090100000,8,10,90,De clima tropical,GRANADILLAS FRESCAS,"AEROPUERTO CARGA TOCUMEN, PANAMA",2.908235294117647,17.0,CS,119.0,119.0,238.0,89.25,2.38,329.63,49.44,0.0,0.0,0.0,49.44,,IMP_2020_1.xlsx,- - De clima tropical,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - De clima tropical
2020-04-03 00:00:00,INDUSTRIAS GRAJASA  S A,COSTA RICA,90412000000,9,4,12,Triturada o pulverizada,PIMIENTA NEGRA EN POLVO,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.0,475.0,CS,429.03,486.8,1550.11,64.97,15.5,1630.58,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Triturada o pulverizada,"Café, té, yerba mate y especias",5,"Café, Té, Especias",- - Triturada o pulverizada
2020-04-08 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,71021000000,7,10,21,"Guisantes (arvejas, chícharos)* (Pisum sativum)",GUISANTES VERDES CONGELADOS,"PUERTO DE MANZANILLO, COLON",0.0,32.0,CS,134.47,134.47,446.38,68.98,1.83,517.19,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"- - Arvejas (guisantes, chícharos)* (Pisum sativum)","Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,"- - Arvejas (guisantes, chícharos)* (Pisum sativum)"
2020-04-02 00:00:00,REPRICO S A,ESTADOS UNIDOS DE NORTEAMERICA,71290900000,7,12,90,Los demás,MACA EN POLVO (RAW ORGANIC MACA POWDER).,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.0,12.0,u,19.0,19.0,106.44,8.25,1.06,115.75,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- - Los demás
2020-04-30 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,71090000000,7,10,90,Mezclas de hortalizas,VEGETALES MIXTOS CONGELADOS,"PUERTO DE MANZANILLO, COLON",0.0,65.0,CS,442.34,442.34,1140.93,150.85,4.5,1296.28,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Mezclas de hortalizas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- Mezclas de hortalizas
2020-04-02 00:00:00,RIBA SMITH S A,GUATEMALA,70610000010,7,6,10,Únicamente zanahorias,MINI ZANAHORIAS,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0,8.0,CS,39.86,39.86,187.31,64.92,2.07,254.3,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Únicamente zanahorias,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Únicamente zanahorias
2020-04-21 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,81120900000,8,11,20,Las demás,MORAS MIXTAS CONGELADAS,"PUERTO DE MANZANILLO, COLON",0.0,55.0,CS,229.12,229.12,3011.18,88.16,12.07,3111.41,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Las demás,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Las demás
2020-05-08 00:00:00,PRODUCTOS LA DOÑA S A,BRASIL,90720000000,9,7,20,Trituradas o pulverizados,CLAVOS DE OLOR MOLIDO,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.0,45.36,Kg,45.36,45.578,600.0,2.58,1.21,603.79,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Triturados o pulverizados,"Café, té, yerba mate y especias",0,"Café, Té, Especias",- Triturados o pulverizados
2020-04-20 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,91030000000,9,10,30,Cúrcuma,5634 CURCUMA MOLIDA,"PUERTO DE MANZANILLO, COLON",0.0,168.0,u,76.19,76.19,548.43,6.28,0.11,554.82,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Cúrcuma,"Café, té, yerba mate y especias",10,"Café, Té, Especias",- Cúrcuma
2020-04-20 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,91099900000,9,10,99,Otras,30204 HOJAS DE OREGANO TRITURADAS,"PUERTO DE MANZANILLO, COLON",0.36189102564102565,312.0,u,77.23,77.23,1122.51,6.36,0.22,1129.09,112.91,0.0,0.0,0.0,112.91,,IMP_2020_1.xlsx,- - - Otras,"Café, té, yerba mate y especias",10,"Café, Té, Especias",- - - Otras
2020-05-07 00:00:00,IMPORTADORA VIRZI S A,PERU,80550100000,8,5,50,Frescos,LIMONES FRESCOS REFRIGERADOS (VERDES - TAHITI),PSA PANAMA INTERNATIONAL TERMINAL,0.0,1080.0,BX,19440.0,20868.0,30092.0,2848.0,300.92,33240.92,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Frescos,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Frescos
2020-04-15 00:00:00,PRODUCTOS ALIMENTICIOS PASCUAL S A,ESTADOS UNIDOS DE NORTEAMERICA,90121000000,9,1,21,Sin descafeinar,DURAN CAFE TRADICIONAL,"PUERTO DE BALBOA, PANAMA",0.0,104.0,BX,212.24,212.24,3361.28,111.85,5.17,3478.3,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Sin descafeinar,"Café, té, yerba mate y especias",60,"Café, Té, Especias",- - Sin descafeinar
2020-04-24 00:00:00,HERMANOS ZAKAY S A,ESTADOS UNIDOS DE NORTEAMERICA,80290000000,8,2,90,Los demás,SNACK DE GIRASOL,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.0,30.0,UN,157.0,172.0,1388.55,11.73,30.1,1430.38,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,,,,Otros Agrícolas,SNACK DE GIRASOL
2020-05-05 00:00:00,"ARROCERA SAN JOSE, SA",URUGUAY,100610900000,10,6,10,Otros,ARROZ EN CASCARA,"PUERTO DE BALBOA, PANAMA",0.011942080617994868,113399.0,Kg,113399.0,113399.0,41030.03,3883.92,226.79,45140.74,1354.22,0.0,0.0,0.0,1354.22,,IMP_2020_1.xlsx,- - Otros,Cereales,90,Cereales,- - Otros
2020-05-25 00:00:00,VENTAS EL INTERIORANO  S  A,CHINA,70320000000,7,3,20,Ajos,AJOS FRESCOS,"PUERTO DE BALBOA, PANAMA",0.0,29000.0,Kg,29000.0,29000.0,36654.85,2565.15,549.82,39769.82,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Ajos,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- Ajos
2020-04-21 00:00:00,AGENCIAS FEDURO S A,ESTADOS UNIDOS DE NORTEAMERICA,71022000000,7,10,22,"Judías (porotos, alubias, frijoles, fréjoles)* (Vigna spp. Phaseolus spp.)",HABICHUELAS CONGELADAS,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.0,26.0,CS,195.05,199.87,372.84,47.87,0.78,421.49,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"- - Frijoles (judías, porotos, alubias, fréjoles)* (Vigna spp., Phaseolus spp.)","Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,"- - Frijoles (judías, porotos, alubias, fréjoles)* (Vigna spp., Phaseolus spp.)"
2020-05-06 00:00:00,FRUVERTROPIK  S A,COLOMBIA,70999900000,7,9,99,Los demás,ROMERO FRESCO (ROSEMARY),"AEROPUERTO CARGA TOCUMEN, PANAMA",0.08661858974358974,624.0,CS,33.2,33.2,332.1,24.9,3.32,360.32,54.05,0.0,0.0,0.0,54.05,,IMP_2020_1.xlsx,- - - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - - Los demás
2020-05-05 00:00:00,MAFALDA S A,ESTADOS UNIDOS DE NORTEAMERICA,80540100000,8,5,40,Frescos,TORONJAS FRESCAS,"PUERTO DE BALBOA, PANAMA",0.0,162.0,BX,3307.0,3307.0,4527.9,579.25,11.59,5118.74,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Frescos,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Frescos
2020-05-11 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,81120900000,8,11,20,Las demás,43524-MORAS,"PUERTO DE MANZANILLO, COLON",0.0,180.0,u,261.51,261.51,1165.07,34.35,0.23,1199.65,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Las demás,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Las demás
2020-05-07 00:00:00,ONTARIO COFFEE PANAMA S.A.,SWITZERLAND,90190000090,9,1,90,Los demás,CAFE (A113611),,0.099,4400.0,UN,56.35,56.35,1262.61,176.76,12.63,1452.0,435.6,0.0,0.0,0.0,435.6,,IMP_2020_1.xlsx,- - Los demás,"Café, té, yerba mate y especias",30,"Café, Té, Especias",- - Los demás
2020-05-07 00:00:00,ONTARIO COFFEE PANAMA S.A.,SWITZERLAND,90190000090,9,1,90,Los demás,CAFE (A141063),,0.108,4400.0,UN,61.47,61.47,1377.41,192.82,13.77,1584.0,475.2,0.0,0.0,0.0,475.2,,IMP_2020_1.xlsx,- - Los demás,"Café, té, yerba mate y especias",30,"Café, Té, Especias",- - Los demás
2020-05-05 00:00:00,IMPORTADORA Y EXP HERMANOS GAGO S A,ESTADOS UNIDOS DE NORTEAMERICA,70519000000,7,5,19,Las demás,LECHUGAS ROMANAS FRESCAS,"PUERTO DE BALBOA, PANAMA",1.1961379310344828,145.0,CS,2523.8,2523.8,4191.08,493.14,3.28,4687.5,173.44,0.0,0.0,0.0,173.44,,IMP_2020_1.xlsx,- - Las demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Las demás
2020-03-31 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,81190290000,8,11,90,Los demás,43525/ FRUTAS MIXTAS CONGELADAS,"PUERTO DE MANZANILLO, COLON",0.8517592592592593,324.0,u,742.86,742.86,2659.8,99.37,0.53,2759.7,275.97,0.0,0.0,0.0,275.97,,IMP_2020_1.xlsx,- - - Los demás,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,10,Frutas y Nueces,- - - Los demás
2020-04-29 00:00:00,SURTITROPIK SA,COLOMBIA,70511000000,7,5,11,Repolladas,LECHUGAS ROMANA FRESCAS,"AEROPUERTO CARGA TOCUMEN, PANAMA",1.2225,4.0,CS,7.9,7.9,26.4,5.92,0.26,32.58,4.89,0.0,0.0,0.0,4.89,,IMP_2020_1.xlsx,- - Repolladas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Repolladas
2020-04-02 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,100850000000,10,8,50,Quinua (quinoa)* (Chenopodium quinoa),QUINOA EN PAQUETE,"PUERTO DE MANZANILLO, COLON",0.0,48.0,CS,209.85,209.85,1245.76,56.65,4.98,1307.39,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Quinua (quinoa)* (Chenopodium quinoa),Cereales,0,Cereales,- Quinua (quinoa)* (Chenopodium quinoa)
2020-04-08 00:00:00,SURTITROPIK SA,COLOMBIA,80440000000,8,4,40,Aguacates (paltas),AGUACATES FRESCOS,"AEROPUERTO CARGA TOCUMEN, PANAMA",2.797473002159827,463.0,CS,3908.2,3908.2,6111.6,2462.17,61.12,8634.89,1295.23,0.0,0.0,0.0,1295.23,,IMP_2020_1.xlsx,- Aguacates (paltas)*,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- Aguacates (paltas)*
2020-04-07 00:00:00,MAFALDA S A,CHILE,80810000000,8,8,10,Manzanas,MANZANAS FRESCAS,"PUERTO DE MANZANILLO, COLON",0.0,1029.0,BX,19551.0,20580.0,17885.0,3780.0,72.03,21737.03,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Manzanas,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- Manzanas
2020-06-08 00:00:00,FLORES DEL ISTMO S A,COLOMBIA,81090100000,8,10,90,De clima tropical,UCHUVA,"AEROPUERTO CARGA TOCUMEN, PANAMA",11.702,5.0,BE,150.0,150.0,260.0,127.44,2.6,390.04,58.51,0.0,0.0,0.0,58.51,,IMP_2020_1.xlsx,- - De clima tropical,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - De clima tropical
2020-06-10 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,81040000000,8,10,40,"Arándanos rojos, mirtilos y demás frutos del género Vaccinium",ARANDANOS,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0,58.0,CS,212.07,212.07,1312.52,593.8,15.62,1921.94,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"- Arándanos rojos, mirtilos y demás frutos del género Vaccinium",Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,"- Arándanos rojos, mirtilos y demás frutos del género Vaccinium"
2020-05-11 00:00:00,INDUSTRIAS GRAJASA  S A,COSTA RICA,90412000000,9,4,12,Triturada o pulverizada,PIMIENTA NEGRA EN POLVO,"PUERTO DE BALBOA, PANAMA",0.0,2123.0,CS,356.66,530.75,2626.24,51.28,26.26,2703.78,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Triturada o pulverizada,"Café, té, yerba mate y especias",5,"Café, Té, Especias",- - Triturada o pulverizada
2020-05-28 00:00:00,FONCHY FRUITS S A,CHILE,120991000000,12,9,91,Semillas de hortalizas,SEMILLAS DE PEPINO (MONALISA)  422 MILLARES DE SEMILLAS,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0,16.1,Kg,16.0,16.1,4126.0,134.3,41.26,4301.56,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Semillas de hortalizas,Semillas y frutos oleaginosos; semillas y frutos diversos; plantas industriales o medicinales; paja y forraje,0,Semillas y Plantas Agrícolas,- - Semillas de hortalizas
2020-06-12 00:00:00,GANO ITOUCH PANAMÁ CORP,ZONA LIBRE DE COLON,90121000000,9,1,21,Sin descafeinar,"PIOIR EXCELLIUM MEZCLA EN POLVO CON GANODERMA (GANODERMA MYCELIUM) EXCELLIUM - ""PIOR""",,3.545095238095238,1260.0,u,80.0,80.0,8187.61,2.39,81.88,8271.88,4466.82,0.0,0.0,0.0,4466.82,,IMP_2020_1.xlsx,- - Sin descafeinar,"Café, té, yerba mate y especias",60,"Café, Té, Especias",- - Sin descafeinar
